,number,steam_id,playtime_at_review,voted_up,votes_up,review,story,graphic,character,music,Operability,story_state
0,0,76561199000121811,2853,True,0,"【ネタバレレビューなし】

動作環境：標準性能以上のデスクトップPC,FPS値60でゲームデータをHDD導入でラグなく快適な動作を確認済み。

ゲームシステム：戦闘システムは、従来のFFのようにATBゲージによって順番に時間をかけて行動して敵を倒す動作の他に、オープンフィールド系のRPG戦闘動作が可能である。
戦闘中は移動、攻撃、回避、ガードが任意で行え、時間経過・通常攻撃を当てる、等でATBゲージをため、1ゲージ貯めるごとにアビリティ・魔法・召喚・アイテムの特殊動作が行えるシステム。従来のFFのように特殊動作の際に戦闘コマンドを表示して技を発動する方法（戦闘コマンド表示中は時間が一時停止する）と、ショートカットに設定してボタン一つでアクティブに特殊動作を発動する方法の2種類があり、戦闘中にこの二つの動作を使い分けられるため、好きなプレイスタイルで戦闘を楽しめる。

本作の印象：元祖FF7を未プレイでも楽しめるポジティブなストーリー構成。ストーリー中はウケ狙いによる笑い、感動、を主に感じ取り好印象である。ストーリーや喜怒哀楽を3D高グラフィックで楽しめる。
3部作の序章にあたる作品でもあり、ストーリーの構成上、従来のFFのごとく広大な世界を探索することはできないが、ミッドガルという都市が広大に作りこまれており、プレイ上ではマップの狭さを感じることはなかった。ストーリー進行において寄り道要素が多数あり。
筆者は「 FINAL FANTASY VII REMAKE INTERGRADE」を非常におすすめする。",,,,,,1
1,1,76561198064824866,2077,False,0,夢女が作ったんじゃないかってぐらいルーファウス戦がダルかった,,,,,,0
2,2,76561198375002837,4105,True,1,"良作。
ただし、RPGをアクションRPGに直したせいかテンポが悪い。
　会話イベントで、狭い通路で、部屋で強制歩きになる。
　戦闘中の会話はスキップできない。
　逃げられないザコ戦闘が多い。",,,,,,0
3,3,76561198985083961,664,False,0,"無駄にお金をかけた茶番、時間稼ぎのステージギミック、薄っぺらいストーリー。これを評価してるのは原作ファンだけでは？
コンピュータの進化をうまく利用しきれてない。画質はそのままで解像度をあげただけ。",,,,,,-1
4,4,76561198125352285,346,True,1,PS4での画質でも良かったけど、高性能ゲーミングPCを導入したのでこちらは購入しました。全体的にグラフィックが大幅に上昇しました。かなり綺麗です。,,,,,,0
5,5,76561199135557647,1979,True,1,"シナリオ自体はそこまで長くはないが、グラフィックが圧倒的に綺麗🌟
次回作が楽しみ！！",,,,,,0
6,6,76561199241845259,750,True,4,"FF7リメイクが遂にSteam版に登場！！！
一万円もするから数か月悩みましたがやっと購入しました
１０時間ほどやった感想ですが、最高！！です
グラフィックスもfpsもプレステと比べて綺麗でヌルヌルです
ストーリーも原作を忠実に再現できています
バグは今のところほぼありません
なにより、MODを入れるのがすごい楽しいですし遊び飽きないです
迷ってる方は買いましょう。",,,,,,1
7,7,76561198148696818,2730,False,1,"旧作はやったことあります。
悪いところが目立ったと感じた為お勧めしないにしました。
プレイはアクションのモードのほうのみ

グラフィックについて
・キャラクターの造形は綺麗だがフィールドなどは他のグラフィックがいいゲームと比べると見劣りする。
・NPCのバリエーションが少ないのに数がやたら多い為まったく同じ見た目の人がそこら中にいるのがかなり違和感。
・歩けるフィールドが思ったより狭い。通路で距離を稼いでいる為移動が面倒に感じてしまった。

UIについて
・日本語なのになぜか項目がすべて英語
・クエストなど比較的頻繁に使うのにアクセスが遠いものがちらほら
・画面表示でミニマップの範囲が狭い、またクエストに関しての表示がないのが不便
・項目選択がなぜかすべて十字キーのみでやりにくい

戦闘について
・アクションはどちらかというとオンラインのFFなどに近い感覚。回避に無敵がなく敵の攻撃の追尾性が高くてほとんどの攻撃は避けることが不可能なので被弾前提の戦い方になる。
・上記に加え動きや魔法発動などに緩慢な部分が多くアクション性そのものは高くないと感じる。
・フィールドが狭いからかカメラワークがあまりよくなくロックオンしても見にくい。ロックオンしている表示も見にくい
・たたかうと固有アビリティ以外はATBを使うが溜まるのが遅く何かの行動中は止まる。なのでほぼたたかうを当てて溜めなくてはいけないが、このプロセスが戦闘スピードに合っていないと感じた。緩慢さも相まって間延びしたり面倒だと感じる部分があり、溜まっていない時の行動の狭さが目立つ。また敵の攻撃でキャンセルされると使っていないのにATBだけ減るのでストレスが多い。
・敵も自分も移動は早いがそれに対してフィールドが狭い為視覚外からの攻撃が多かったり回避がすぐ壁に引っかかったりする。
・味方AIが酷い

ボリュームについて
・全体的にストーリーを見ているかイベント行動をやらされる時間が多くプレイ時間の大半を占める。自由に行動できるようになってもクエストやアイテムはほんの少しずつしか増えず、プレイ時間に対して遊びの幅は少ない。
・戦闘のできる場所が限られていて各マップに何か所か。育成や戦闘を楽しみたい場合そこで同じ敵を相手にすることになるので飽きやすい

ストーリーについて
・中身は旧作と派生を合わせて途中を補足したり若干変更した程度で大きくはほぼ期待通りかと。
・ノムリッシュなノリもそのまま入っているがこのグラフィックで現代のゲームとしてみると結構キツイ部分がある。

総評
ゲームそのものはFF7を現代グラフィックで追体験するアドベンチャーのような感じだった。戦闘は正直あまり好みではなく、ゲームの自由度も低い為熱中しにくかったので途中からプレイ時間は減っていった。全体的に前時代的な作りのゲームと思える部分はあり、側だけじゃなく中身ももっと変わってほしかったところ。ストーリーを楽しむのはいいが途中までなので焦って購入するほどではないと思う。",,,,,,-1
8,8,76561199078922703,3044,False,3,"オリジナルを9割忘れてる人がやった感想
・道中で強制歩きや仲間とぶつかってよろけるのがダルくてストレス
・街、ダンジョン、イベント中、それぞれの移動がとにかく常にストレス
・後半は何と戦ってるのかわからなくなってくる、特にラスト近辺は意味不明のまま終わる
・オリジナルFF7ファン向けのゲームなので知らない人はプレステ版からやった方がいい
・いちいち入る演出が意味不明
・通常戦闘で重機や兵士からの銃撃はかすり傷なのに、イベントでの銃や剣の攻撃では一撃で死ぬ矛盾
・主人公たちがモタモタしてるから事態が悪くなるイベントばかり
・主人公の声優の不祥事があったためセリフに説得力がなく中の人の顔やメール本文が思い浮かんでしまう",,,,,,1
9,9,76561198186748230,1100,True,0,"これならリメイクではなくFF7のifとかにしてほしかった。アクションよりすぎてFFらしさもないのにアクションゲーなら過去作の方がよっぽどいい出来だし、どのジャンルから見ても中途半端。せめてティファがチラッとするかとおもったら完全防備態勢。なんか無意味に長い一本道ややたら迷う道のどちらかしかなく、アクションゲーみたいに無理やり進めたりせず障害物にいちいちぶつかるのもだるかったです。
映像綺麗にしたいだけなら映画で十分だし、それなら完全書き直しか別世界シナリオでもう少し別キャラ捜査したりして遊びたかったです。

まあ一応FF７好きだったので一応やるとは思いますが、途中から進めてません。",,,,,,0
10,10,76561198361915539,675,True,0,高クオリティなグラフィック、原作からうまくアクションRPGに昇華させた戦闘システム、最高にテンションががるBGM、どれをとっても素晴らしいです。フィーラーに関してのストーリーは個人的にはちょっと微妙でFF7で求めているものではないなと感じました。,,,,,,1
11,11,76561198001520751,317,True,0,"演出もよくグラの割には軽くPS5コンの機能にも対応（プロパティからsteam入力無効に変更）と文句なしの作品
問題は次回作がPCに出るかどうかですね早く遊びたいならこちらを買う前にPS5買いましょう
FF16も現状はPC版の予定はないのでFFはPCで追いかける必要はないですね",,,,,,0
12,12,76561198145413912,1906,False,5,過去多くのRPGやARPGをやってきたがこれほど面白くないRPGは初めて。映像がきれいなだけで内容は惨すぎる。戦闘中にゲージがたまらないと魔法は使えないしアイテムすら使えない。途中で面白くないミニゲームを無理やりやらされる。ストーリーはどうでもいい内容。パーティーは会ったり別れたりの連続で好きなパーティー編成ができない。おまけに終盤は面白くないバイクアクションが延々と続く。唯一よい点はMODが多数あることで、もしMODがなければタダでもやらない、どころか１万円もらってもやらない。,,,,,,1
13,13,76561198157752828,2296,False,4,"相変わらずゲームっぽい映画観させられてる感がすごい。あとゲームは広く見えるが閉まってる扉、
その段差超えられるでしょ、っていうところ満載すぎて窮屈なゲーム、やること少ない等々…
あとスペックは満たしているのにスタッタリングが最適化できてないんじゃないの？ってレベル。
おすすめはとてもじゃないけどできない",,,,,,0
14,14,76561198834052988,167,True,0,"原作以来ですが、ずいぶん変わったな～
3部作らしいので最初だけやって放置予定ですが、
なんでバレットあんな性格にしたんや・・・
後は、キャラが喋ってるときに口は動くんだけど「口と目だけ」が動く。
海外ゲーだと口に合わせて周りの筋肉も動かすのが多いけど、すっげー気になる。
表情が真顔で「口と目」だけが動くから戸惑った（紙芝居ゲーかよ）
テクスチャもしょぼい。見た目をそれっぽく見せてるけど、スクエニだし・・・で済ませましょう。
技術があるわけじゃないしね。思い出補正で一応オススメしときます。",,,,,,0
15,15,76561198129119998,1855,False,5,FF7が大好きです。でも、このゲームは違います。ゲーム時間の７割が迷子になるだけのゲームです。迷子になるから綺麗なミッドガルを見ることなく右上のミニマップを見るだけになります。ウエッジをエアリスの家に運んだ時には大きいマップで表示されてる目的地と実際の目的地が違います。迷子ゲーです。もう一度言います。FF7が大好きです。続編では改善を望みます。,,,,,,0
