,number,steam_id,playtime_at_review,voted_up,votes_up,review,story,graphic,character,music,Operability,story_state
0,0,76561199472846301,3275,True,0,"テイルズシリーズ初めてでしたがかなり楽しむことができました。
ＴＨＥ王道ＲＰＧって感じですかね、私は王道大好きなのでなにも問題ありませんでしたがすこし変わったＲＰＧがしたい！って方にはあまり向かないかもです、、
中盤までは町のボスを倒して次の街に行ってまた倒しての繰り返しなのでマンネリ化してきたかな～、、ってところで話が急展開になっていって面白かったです。でも最後があっさり終わりすぎてしまった感じがしたのでそこだけ少し残念ではありました。",,,,,,0
1,1,76561198868524899,3026,False,0,"テイルズシリーズ自体が初プレイで、一応最後までクリアした感想です。

☆良かった点
・ストーリー自体は非常に王道といえるものだが、それが逆に話を複雑にせず良かった。
・グラフィックが綺麗。
・操作が分かりやすく、派手な戦闘ができる。

★イマイチな点
・戦闘がずっと同じことの繰り返しにしか感じない。相手の動きに合わせてそれぞれのブーストアタック出してコンボで終了。
・途中で何度か流れるアニメが最悪。絵柄が違いすぎて違和感しか感じない。ＣＧで良かったのでは…。
・敵キャラの掘り下げがないので、本当にただのモブになっている。だから倒しても達成感がなく、ストーリに起伏を感じない。ダナを出てからやっとストーリーが始まる感じ。


単純に自分にテイルズシリーズが合っていなかったという事でしょうが、ちょっと自分が思っていたのとは違った感じでした。",,,,,,1
2,2,76561199396564146,216,False,0,ストーリーがグッと来ない。,,,,,,0
3,3,76561198881637797,6759,True,0,戦闘とストーリーはとても面白かった。しかし１つの天体の中で大陸１つで５個しか王国がないのは世界がちょっと狭くないかと思ってしまった点が残念です。過去のテイルズでは乗り物や魔法で空飛んで世界を自由に飛べていけてたので・・・いくら人口が少ない星ともいえど村や集落も少なすぎな感じがしました。,,,,,,1
4,4,76561198037304977,3444,True,62,"難易度ノーマルで、DLCは無料以外は未購入
本編EDまで50時間、さらに全実績解除まで10時間程度

[hr][/hr]
公式ジャンルは「心の黎明を告げるRPG」[strike]…よく分かんねぇ[/strike]
物語の内容は作品紹介にあるので割愛。振れ幅はありますが、最初から最後まで王道RPGと言える内容でした。ただ、敵サイドの信条とか目的といった細かい描写が欲しい人は物足りないかも。私はPT形式のRPGゲームでは味方サイドの人間関係やキャラクター性の描写が重要だと思うので、この点についてはまったく不満はありません。世界観とは少し離れた軽いノリやギャグが受け入れられないっていうレビューもありますが、ゲームとして考えれば程よいテイストだと思います。食事や釣りといった趣味嗜好、PT内の恋愛要素を含めて”仲間で冒険している感”を最後まで楽しめました。[spoiler]「世界救うんだからちょっと男子おふさげ禁止ー！」…ｺﾚﾅﾝﾃ[strike]奴隷[/strike]社畜？[/spoiler] 

[hr][/hr]
気になる点は、コンボや連携といった戦闘ギミックが全て序盤に解放され、遊び続けるほど戦闘が単調で飽きやすいところですかね。終盤にかけて技が強力になったり、エフェクトが豪華にはなりますが、ゲーム性という点では変化はありません。これは本作が悪い作品ということではなく、長編RPGの宿命で仕方のない部分だと思います。敵キャラの色違いが多く出てくるという点を含めて、50時間近く最後まで遊べることができるのであれば、本作を購入してもいいと思います。

[hr][/hr]
有料DLCには経験値アップといった冒険に役立つものがありますが、攻略＆実績解除には影響ありません。ノーマルならば道中のサブクエストをしっかりとやっておけば、道中でレベリング作業をしなくても初見で全て撃破できました。取り返しのつかない要素もなく、実績やら入手アイテム、物語のEDなどに影響ないので賛否両論となっている「道中の敵が無駄に固い」と気になる人も難易度変更で対応可能です。

[hr][/hr]
最後に蛇足ですが主人公は主人公やってたし、ヒロインはちゃんとヒロインやってました。男＆女が3名ずつという分かりやすいPTで、「主人公素敵！抱いて！」みたいなハーレム展開もなく、ちょうどいいバランスでした。大食いツンデレ・ロリ魔法少女、ママァ//なお姉ちゃん枠と[strike]属性[/strike]キャラクター性がはっきりとしている作品でしたね。パンツ？ちょっとお客さんここはそういうゲームじゃありませんよ！退屈だって？しょうがないなぁ「へい！Siri＆Unagi！」…モデリングはしっかりとしてました。",,,,,,0
5,5,76561198438891587,5781,True,1,"アビス以来のテイルズ、サブクエ含め本編クリアしました。
■良かった点
・グラフィックがいい。景色は綺麗だし、キャラの顔がいいし喜怒哀楽も豊か。
・キャラが比較的大人で善人。くどかったり狙ったようなキャラがいない。
・声優の演技が良い。特にロウはスキットやバトル後のやり取りのイジりでいい味出てた。
・バトルが楽しい。簡単ド派手。ノーマルでしたがレベル差のあるボスに挑まなければ苦戦はしなかった。
　秘奥義やブーストストライクの演出が好き。
・スキットや野営での会話が個人的に楽しい。パンケーキ笑った。

■悪かった点
・アニメーションのできがよくない。3Dモデル使えばよかったのでは…
・服と髪型の見た目が少ない。DLC買ってないけど、DLC込でも少ない気がした。
・後半急ぎ足過ぎている。説明はあるけど端末で真相を見ても誰も何もコメントしなかったので違和感。
　ラストも破綻してないけど急展開なのでトンチかな？みたいな気分になった
・ボリュームに対して敵の掘り下げが足りない。
・「この展開○○みたいだな～」と思う箇所がチラホラあった。王道だし、沢山ある既存作品に似る部分は仕方ないけれど。
・ヴォルラーンの行動がセフィロスみたいで結構気になった
・PTメンバーで恋愛させたがりすぎ

色々書いたけど楽しく遊べました！
バトルとスキットとグラが本当によかったです。スキット追加DLC出たら欲しい(笑)",,,,,,1
6,6,76561198375075495,2514,False,4,"私はストーリーを重視するタイプなので、それをメインでレビューさせてもらいます。因みにテイルズシリーズは完全初見。

※結構なネタバレを含みます




個人的に感じたこととして「中盤で感じてしまった茶番感を最後まで拭うことができなかった」ってのが一番の不評ポイントですね。
2つ目の街までは良かったんですよ。壮大さを感じられる世界観、鉄板ながらも起伏のあるストーリー、様々な問題を孕んでいそうな仲間キャラはこれからどうやって解決していくのかなーってワクワクしてました。
んで3つ目の街に入るわけですが、ここからが異変の始まりですね。
ここでは3人の新しいキャラによって物語が進行していくのですが、一切キャラの掘り下げの無いまま突っ走り、感情移入できる隙もないまま勝手に納得して解決。主人公は謎の超速理解で分かっていたようですがプレイヤー側はポカーンですよ。
特にキサラが発狂したシーンは見るに堪えなかったですね、表面的な説明はあったので理由自体は分かりますが、深刻な内面描写の不足により一切共感できず。
まあこれによって物語全体に茶番感を感じてしまうようになったわけで、常に変なバイアスがかかった状態でストーリーを追うのは致命的です。

4つ目の街は仲間キャラの伏線回収で、当初から伏線は張ってあったのでここは良かった。
ただその後、紆余曲折を得まして主人公は「憎しみだけで殺すのはやめるんだ！」的なことを言うんですよ。いや、あんたも割と憎しみで一人目の領主殺してましたやん。奴隷を開放するって区別なんだろうとは思いますが、それは大義名分なだけであって本質を考えると説教垂れる資格はないです(当然その行為を回顧し反省するような描写も無かったですし)。

その後も色々あるのですが、物語としても世界観としても大きな転換点を迎える後半について
他レビューを拝見してもあまり評価の芳しくない後半部分ですが、私自身は新たに生まれた設定を丁寧に解説していくこと自体はいいと思います。結局なにが問題なのかというと、物語の展開が行き当たりばったりすぎて結果的には繋がっていても、土台の上で成り立ってないんですよね。この傾向は一貫して見られたのですが、特に後半部分は多く感じられました。
敵が現れる→倒す→唐突に別の敵が現れる→倒す→唐突に別の敵が現れる の繰り返し。主人公は常に受動的で勝手にどんどん新事実が判明していきます。

そして最終的には今までずっと目的としていたものを「お前を赦そう」とか言っている間にラスボスにあっけなく奪われ消滅させてしまいます。なんだかっこいいじゃないか。でもそれって序盤から一貫していた主人公の属性とかじゃなくて後半になって知ったただの入れ知恵なんですよ。しかもそのせいでヒロインを死の危険に追いやってるし。
まあこの解釈は流石にひねくれすぎだと思いはします。どう考えても主人公の成長の現れを描いていますので。でもやっぱりこの物語を読んできた身としては、目まぐるしくストーリーが変わる中で「いつの間にか」刷り込まれていた感じがして、あまり共感できないんですよね。
結局最後はその場で思いついた全く別の方法で解決してしまいます、一応伏線はありましたがいつでも実行可能な方法でしたので最初からそれで良かったのでは？としか思えませんでした。今まで目的にしていたものをブチ壊して一切関係ありませんでしたみたいなことは流石にやめて欲しかった。

茶番感を感じないようにするには、いかにして登場人物の行動に共感できるか、感情移入できるかだと思います。本作のストーリーではそれを可能にするカラクリがあまり作動していなかったですね。

ところで、スキットというシステムがあるのですが、これってキャラの内面をしっかり掘り下げることができるドンピシャなシステムな筈なんですよ、実際少なからずそういったことに貢献していたとは思います。ただ、「あの人だったらどう思ってたかな」みたいなイベントを何回も連打するのは流石にクドい、同じような会話内容が多かったのも勿体ない気がしました。

戦闘・グラフィックについて
こちらは非常にいいと感じました。私は高難易度アクションが苦手なので難易度を下げてプレイしましたが、呪文や剣技入り乱れるバトルは見応えも爽快感もありましたし、難易度を上げたら歯ごたえのあるものにもなると思います。
ただ同じマップをグルグル回らされて敵も異様に硬かった最終マップはキツかったですね、正直虚無だった。

グラフィックもアニメ調のキャラモデリングとしっかりマッチしている質の高いテクスチャだと思います。
",,,,,,1
7,7,76561198130080196,8879,True,0,釣りがラスボスやったわ（）,,,,,,0
8,8,76561198071701860,3714,True,2,"ザ・JRPG。こういうのでいいんだよ。
・控えメンバーも一緒に戦ってる感がある戦闘システムが好い。
　ボスごとに変えるキャラ編成の楽しさ、戦況に合わせて妨害や回避に集中したりと戦略性もある。
・ギリ置いてけぼりにせず、ギリ面倒くさくないストーリーの文章量とロジック。ツッコミながら楽しむが吉。
・快適さが最高。RPGによくある管理の手間や小さな失敗の幅が小さく、安心してプレイできた。
　適切なクエストの長さ、イベントガイドやスキップなど、テストプレイを重ねたことが伝わってくる。",,,,,,0
9,9,76561197979636722,1001,False,3,"シンプルに面白くない。

退屈なアクション、退屈なストーリー、意味のない小話。
リンウェルは可愛い。",,,,,,0
