,number,steam_id,playtime_at_review,voted_up,votes_up,review,story,graphic,character,music,Operability,story_state
0,0,76561198849045933,135,True,0,"元々PS4でやってて改めて過ぎ去りし時を求めたくなって再購入したんですが、ダッシュが出来たり声が追加されてて新鮮な気分でプレイできます。
あと当時の自分と今の自分で色々感じ方が違うのも面白いです。

まさか買った次の日にセールが来るとは思ってなかったので過ぎ去りし時を求めて「明日買え」って伝えたいです。",,,,,,0
1,1,76561199246051222,2469,True,0,"ストーリー面やバトル面、爽快感、オマージュなどの小ネタ、全部含めてドラゴンクエスト最高傑作だと思います。
自分はやりこみ要素をやるつもりはなかったのですが、楽しくてついやってしまいます。
ドラクエ１２ではこの傑作を超えてくるのかも期待します。
スクエニ最高",,,,,,0
2,2,76561198118694770,1837,True,0,"WolongのPC版をあえて最適化不足でCSと同時発売という最悪のゲームを目の当たりにした今現在、このゲームはとてもとても最適化された素晴らしいゲームだと評価をオススメに変更致します。　
縛りプレイが只の運ゲーになったりと問題もあります。スイッチ移植なので簡素化されたグラフィックはmodによりPS4版以上の高解像度と高フレームで遊べます。
PCユーザーも楽しめるように真面目に最適化されてるゲームなので安心して下さい。
コーエー兄貴とは全く違う良心的なスクエニに感謝です。",,,,,,0
3,3,76561198800998366,5011,True,0,"キャラのカスタマイズ性も高く、ストーリーも良い
キャラのカスタマイズ性は高いが、うまく育てられないと結構きつくなり難易度は高め",,,,,,1
4,4,76561198127426099,2117,False,0,"高評価が多数の中低評価で申し訳ありません。
しかし言わせてほしい、このドラクエは駄作であると。
以下不満な点
・主人公がしゃべらないことに違和感しかない。仲間に声優が付いてストーリーでしゃべるのに主人公は戦闘で「ハァァー！！」だけ。しゃべるしゃべらないは選択式にしてほしい。
・世界がとても狭く感じた。目の前にあるとなりの国など色々近すぎるご近所クエスト。
・使いまわしが多すぎる。BGMや錬金、クエストの形式等も10からの流用。新作と感じなかった。
・戦闘が楽しくない。雑魚戦は単調で、ボス戦は状態異常で行動不能ばかり。
・装備品が錬金だけで終わる。以前のドラクエは足りないゴールドで剣か？鎧か？と新しい町で頭を悩ませた。ゴールドとは？
不満点を色々と書いてしまいましたが決してアンチではありません。1～11まで全てプレイしており、次回作も購入します。
シリーズの好きな順は10→4→3→5→7→6→8→2→11→9→1
ドラクエとは本来もっと不気味さがあったように思う。11は少し明るすぎた。",,,,,,0
5,5,76561199203115171,2900,True,1,saiko-,,,,,,0
6,6,76561198175424350,6959,True,0,"各キャラの個性・役割が際立っていて最高でした！
レベリングは楽ですが、強いボスが多いのでバランス取れてて面白かったです！

ドラクエプレイしたことある人はぜひ！！！！！！！",,,,,,0
7,7,76561198085854649,12361,True,0,"ドラクエは今までかなりのシリーズをプレイしてきました。
個人的にはⅤが一番好きで、とても思い入れのある作品でしたが正直今回のⅪは同等か超えたかも知れないレベルで素晴らしい作品でした。
とにかく要所要所のストーリーが隙間がないくらい詰められてて盛り上がるシーンばかりです。
声付きというのも当初こそドラクエに声？みたいな感じでしたが今ではむしろない方が考えられないといった状態になりました。過去作のオマージュも随所に散りばめられているので過去作をプレイしてからの方が絶対におすすめです。
唯一の難点はサブクエストでしょうか。サブクエストはほとんどが似たようなお使いクエストのようになっており、ストーリーもほぼないようなものばかりなので面白みがあまりありません。
ですが、それを差し引いても素晴らしいゲームでした。
一人で多くの人にプレイしてもらいたいと感じる作品です。",,,,,,1
8,8,76561198171350538,11557,True,1,"レビュー時点で実績のぱふぱふマスターが取得者が少ないのは
ぱふぱふへの意識が低いのではないか。大変な問題だ。

気づかない人もいそうなのでバレにならない範囲で書きますが、
古戦場のぱふぱふは演出が凝っているので
気になる人は自分で何度も、確かめるか
「天空のぱふぱふ」で検索するとよいでしょう。

またクリア後に気づきましたが「さくせん」のシステム設定の一番下に
しれっとプレゼント受け取りという項目が用意されており
冒険に役立つものがもらえます。もうクリア後…



以下クリア後の所感
フルボイスはよかったです。
細かい部分ですがさそうおどりなどにつられる際にもリアクションが入っていて
バトルがより憎たらしい…楽しいものになりました。

Good
セーニャちゃんかわいい
ベロニカちゃんかわいい
マルティナちゃんかわいい
シルビアちゃん素敵

Bad
おいのりしてゲームを辞めるとタイトルに戻されるのに
タイトルにゲーム終了ボタンが用意されていない。
(さくせんから終われます)",,,,,,1
9,9,76561199411156227,27,True,0,ウインターセール逃して購入しましたが最高でした。,,,,,,0
