,number,steam_id,playtime_at_review,voted_up,votes_up,review,story,graphic,character,music,Operability,story_state
0,0,76561198834381045,337,False,1,"ストアでの見た目に騙されて買うと痛い目を見る伝説級の出来損ないクソゲー

不満点（個人的におかしいと思った点）

・銃の弾がライフルの弾のみで統一されている
・銃と弓が腰打ちできない
・ライトを最初から所持＆死んでも落とさないので松明の使いどころがわからない
・鳥が空の同じところで停止している　UFOかと思った
・天井は支えが必要なのに支えがなくても宇宙まで階段が繋がる違法建築仕様
・既存の建物は一切ダメージが入らない（ドアのみ壊れるのを確認）最初から割れているガラスですら破壊不可能
・既存の建物には入れない物も多数ありバリケードも壊せない
・既存の建物の多くは中を覗いてみると透明でスカスカで作られていない
・ジャベリンのグラが安っぽい（ていうか色ついてる？）
・一本の木からりんご・オレンジ・洋ナシ・チェリー・ゴムの樹脂・ぶどうの枝が採れる（ごちゃ混ぜ？）
・ビルの屋上に見えない壁が点在している
・葉っぱから研究資料を作れてその逆もまた可能（これでスキルがすぐ上がる）
・ゾンビにはXPの概念がないのでホードを真面目にやる楽しみがない（探索も沸きがほぼ固定で面白くない）
・Unreal crashが多発してよくフリーズする（ゲームとしては致命的）
・歩いてる時と走ってる時にチームに誘われるとYESかNOを選択するまで勝手に一直線に進んでいく
・日本語がところどころおかしい（セキュアがなぜかお店）
・マルチプレイ時のキャラがランダムで選択肢がない（せめて♂か♀の選択肢は欲しい）
・マルチプレイの公式サーバーは多いが人は限りなく少ない
・道具の耐久がない
・クラフトの製作時間がない（100個でもポンっとできる）
・生肉が腐らない
・野生動物がなぜか平和に暮らしている（狙われない）
・物を捨てるのに一苦労する
・天候がない
・グラはショボいのに無駄に意味不明な負荷がかかる
・女性キャラの顔が違いすぎてもはや詐欺レベル
と、書けばきりがない

総評
ARK、7DTD、Conan、GreenHell、Zomboid、Forest、OutOfTheReach、Force of Natureと色々やってきたが
早期アクセスゲームを考慮してもここまで酷いゲームは存在しないだろう
今回は友人に頂いたものだが、正直この出来でこの強気すぎる価格設定はありえない
基本無料でもまた遊ぼうと思わせない作りはもはや伝説級
売り逃げにならないことを心から祈る
",,,,,,0
1,1,76561198126107623,1829,True,4,"牛歩ではあるが確実に良い方向へ進んでいる作品。

約1年ぶりに起動してみたところ、開発のやる気を強く感じた。
いたく感動したのでレビューを残そうと思う。

詳しいゲーム内容に関しては他の方々が詳細にレビューされているため割愛する。
サムズアップしたいのは開発の姿勢に対して。

1年前の段階では7D2D等のオープンワールドサバイバル、拠点防衛系TDの出来の悪いパロディ程度だったが、
度重なる熱意あるアップデートによりそこそこ遊べるレベルになった。

未だ数ある名作オープンワールドサバイバルには及ばないものの、
今後のアップデート次第ではそれら名作の中の1つになる可能性を秘めている。

どこまで行けるかは開発の熱意（と資金）がどこまで続くかに依ってしまうが、
このまま埋もれさせてしまうには勿体ない作品だと思う。",,,,,,0
2,2,76561198028373260,8378,True,65,"2021/07/15   大型アプデに伴い加筆修正

*このゲームを勘違いしてはいけません*          

私も最初はゾンビサバゲーかつ主人公の胸元が気になったので買った。他に理由はない。
そしていざ起動し、最近のトゥームレイダーぐらいの美人を期待したが、どうやらそっちのグラは後回しのようだった
だがその理由はプレイして理解した。

このゲーム、ゾンビの種類はアーリーの現段階でも結構多くグラの質も良い。
中でもパンツ一丁のオイリーなおっさんゾンビが出てくるゲームは他にあまり記憶にない。
更に、他のゾンビはさほど変化がないに関わらず、パンツのおっさんゾンビに関しては
ズボンを履いてたり服を着てたりとバリエーション豊かで、開発の密かな強いこだわりを感じずにはいられない

主人公の胸元は、このおっさんゾンビへの強いこだわりをカムフラージュするためだったと私は結論付けた。
おっさんゾンビ好きには強くオススメする。

-------2021/06/17～07/15 加筆修正------

セールになってたのですごく久しぶりに起動してみたら、おっさんゾンビの割合が減ってる気がした。
ゲーム内3日ほどで体感ではあるが以前ほど会えない悲しみ
おっさんを楽しみに買った方々には心から謝罪したい。

新規ゾンビが追加されたので他のゾンビの出現が増え、相対的におっさんが減ってしまったのだろう
開発の方々もきっと苦渋の決断だっただろうと思うと涙を禁じ得ない。


あと日本語が追加されておりResumeが[strike]「履歴書」と言うのを知って大変勉強になりました英語のままでいいですありがとうございます。[/strike]
「レジュメ」になりました 「""レジュメ"" -文章を要約した物、概要-」
なるほどよく分かりました。

ついでに英語だけだったジャーナルも日本語になりました、目的地が書いてあるので英語アレルギーの方もこれでなんとか。


----------以下、加筆修正しながら普通にレビューとややネタバレ----------

・サンドボックスではなく、世界がブロックでできてるわけでもないので7DTDではない。
ゲームクリアの目的があるのでどちらかと言うとThe Forestのほうが近く、7DTDの影響が見られるのは毎日0時の襲撃と
新しく追加された緑のゲロ吐いて自爆するゾンビぐらい、[strike]パク[/strike] リスペクトですね。
ちなみにゲームクリアするとクレジットが流れて終わる。

・アプデで一人称視点にも切り替え可能に、当然ながら周囲は見づらいし自分の武器は邪魔になる。

・英語でもアイテム名ぐらいが分かれば問題ない
ジャーナルにストーリー的な英文があるが内容はよくある某研究所の実験がうんたらかんたらなので、特に読まなくてもよい。
次の目的地はそのジャーナルの地図写真に宝の地図の様に印がついている(ついていた)
初期Verでは全てに地図写真があったが、いつからか1つ目以降は写真が削除されていたので
目的地の座標とヒントを読む時だけ楽しい日本語に変更すれば良い。
と思ってたら写真が復活していた、夢でも見ていたのだろうか。

・探索に関しては武器が固定配置だったり建物のつくりがコピペ感だったりして探索がつまらないという意見もあるが
武器やアイテムがランダム配置になったとしたら、今度は高難易度は運ゲーだと言われるだろう。
固定配置だからこそ高難易度の初日を乗り切る行動が可能になると言えるのではないだろうか
死にまくってしんどいので擁護するつもりはないが。

不満点

・アプデに伴いヌルゲーから死にゲーへ
まず初日からゾンビの数が相当増えた、体感で倍ぐらいになってる気がする
そして難易度NORMALからHARDへ1つ上げただけでゾンビはかなり速くなり長距離をしつこく追いかけてくる、体力もまた倍ぐらい硬くなる
変な色したゾンビはだいたい強いのでNORMALでも序盤ワンパン即死はあり得なくもない

大抵は長時間の連戦または逃亡なのでスタミナが相当重要になる
スタミナが切れた状態でスタミナ消費行動をとるとHPが減る仕様なので尚更に。

そしてそれに耐え切れず死亡した場合、デスペナルティが待っている
装備中だった武器と盾以外は全部ドロップ、HPとスタミナ最大値低下(拠点に回復アイテムがあればすぐ戻せるが)
更にスキルを1つ忘れる(NORMALでも)

死ぬ→HPスタミナ最大値低下、スキルを1つ忘れて弱体化→アイテム持ってないので回復アイテムを手に入れる前に死ぬ→最大値下がる、スキル忘れて弱体化→以下ループ

特にスキル取得しなおしは物凄くモチベーションが下がってしまう、これはやめて頂きたい。

ただしNORMAL以下ならゾンビも大した事はないので序盤の死のループにさえ気を付ければ余裕になる
HARD以上は今後のアプデでバランスの修正を切に願う。

ちなみに最高難易度Legendは
・序盤武器では1体倒すのも命がけ、探索するにも相手は数十体が当たり前
・リアル時間10分走り続けてもゾンビは追跡をやめてくれない
・ゾンビをスポーンさせるゾンビがそこら中にいて、叫び続けて攻撃はしてこないが近づくとちょっと逃げて距離を置く、というセコい挙動でクッソイライラする
早く倒さないとどこまででも敵は増えていく

などという、物資漁りどころか木を切る事すらできなくなる詰みまくりバランスで
クソゲーと言いたくなるぐらい現Verはひどいので非推奨。

・GPUメモリ
やたら食う。グラフィック設定を落としても減らない
アンチエイリアスはHigh未満にするとザラザラになるので下げられない
GPU使用率もだいぶ高い、街中でFPSがガクッと下がるのはたぶん周辺のゾンビ全部読み込んでるせいと想像
Unityだとしばらく思っていた。


・UIはまだ不親切
[strike]一番面倒なのは同種アイテムをうまくスタックしてくれない
1枠40個スタックできるようになっても、何かの都合で半端な数の2枠になる事が多い。
インベントリの上から消費するのか多いほうから消費するのかは知らないが、別枠になったらソートしてもまとめてくれない。
方法は手動でまとめるか、落として拾うか、ストレージ作って一旦全部入れて全部出すか
なんにせよインベントリが常にカツカツなゲームなのでこれは非常に面倒。[/strike]

ソートすればまとめてくれるようになりました。
インベントリに関しての不満は他にも初期Verからあるが、頻繁なアプデでそのうち改善する可能性があるので割愛


・ついでにTIPS
1枠のアイテムを全部移す→ 右クリック
半分だけ移す→SHIFT+右クリック
半分に分ける→ SHIFT+左クリックで動かす
ストレージから全部取る → Eキーかなんか。(初期設定を忘れました)

・片手ハンマーは主に自分の建築した物を解体する用途。
持った状態でインタラクトすると解体を始める
ハンマー持ったまま箱から物を出そうとしてうっかり箱の解体を始める事があるので注意、キャンセルは右クリック。

・移動速度は持ってる武器の重量により変わる、素手が一番早い

・拠点で罠アスレチックを作る時はゾンビの通れるルートを作っておかないと無視される


TIPS終わり

不満点続き

・崖だらけの世界なので移動に手間がかかる
降りるのは簡単だが登るのは[strike]階段をクラフトしまくるしかないので迂回した方がマシだったりする[/strike]
ジャンプスキルと段差乗り越えモーションが追加されたので崖も登れるようになった。

しかし平地の移動時間が長いのは変わっていない
もし乗り物が追加されても大量にある岩や木、車などが邪魔で多分まともに使えないと思われる。
アーリーとはいえマップの大規模な変更はない気がする。
なので前述したようにスタミナがまた重要になる


・既存の建物や車、家具などは基本的に全て破壊不可能
[strike]なので深夜0時までに拠点へ戻れなくてもウッドスパイク並べてから適当な家の屋根にでも登れば、ジャンプ攻撃してくるゾンビがたまに登ってくる程度で時間はかかるがなんとかなってしまう。
というか装備に盾が追加され、ガード時にバッシュ(確率で自動発動、かつ範囲攻撃)が追加されたので盾と盾スキル強化しとけば壁を背にしてガードしてるだけで敵は死ぬ。
高難易度じゃない限り罠すら不要で現状バランスブレイカー[/strike]

アプデで遠距離攻撃持ちと自爆系が更に増えたので厳しくなった。
近接最強武器があればまだいいが、基本的に遠距離武器優位になるのは世の常なのか

ちなみに建物に籠った場合、攻撃やインタラクト判定が建物壁のコリジョンを抜けて、外から殴られたりする
なので建物内に作った拠点の壁際には建築非推奨。今後修正されると思いたい。

・銅
他の方のレビューにもあるが鉄ではなく銅の入手量がまだ全然足りない
各種アップグレード、電気関係の罠の追加、クリアに必須クラフトが電気製品だったりと
大量の銅が必要になって銅鉱石が圧倒的に不足する
文明の利器を作るには銅が必須らしい
電気トラップが作れるようになったぐらいでもうクリアできるのでそこは必須ではないが。

------

長くなったので最後にいい部分を

・スキル上げは探索必須なバランス。クラフトできない武器と服装もいくつか探索限定で存在するのでそこそこ楽しめる、もっと種類が増える事に期待。

・なんだかんだ罠アスレチック作成は楽しい、これももっと罠の種類が増える事に期待。電気関係以外でお願いします。

・おっさんゾンビへのこだわりはまだあるはず、もっと種類が増える事に期待。",,,,,,1
3,3,76561198112266974,2524,True,1,"7DTDより気楽に出来る
銃を撃ちまくっても音に反応してゾンビわーきゃーならない気楽！

サバイバルというよりもタワーディフェンス好きにオススメ
ゾンビが罠にハマって粉砕される様をボーっと眺めるのが楽しい
変異ゾンビ増やし過ぎてゲーム性が中途半端になったりしないかが不安

銅が死ぬほど必要なのに取得量少ないのはなんとかしてほしい",,,,,,0
4,4,76561198070952397,506,True,17,"ストアページの女の人は美人ですが、ゲーム内の女の人はじゃがいもです。
ゾンビクラフトゲーの金字塔、7daysのプレイ時間が1000時間を越えたため、ちょっと浮気しようと考えて、何か似てるこのゲームを買いました。セールだったし。

以下、7dayとの違いを少し
7daysは、7日毎にゾンビホードが発生しますが、こちらは毎晩ホードが発生します。
7daysは、初期設定だと昼間はゾンビは走りませんが、こちらは走ります、でも挙動が変です、1発殴ったら、逃げるかのように明後日の方向に走っていき、思い出したように戻ってきたりします、こいつら馬鹿だね。
7daysは、資源集めが楽しいですが、こちらはあまり楽しくありません、建物の探索も出来ますが、とても簡素な作りだし、取れる資源も同じものばかりなので、割と苦行です。
7daysとの1番の違いは、ホードでの戦い方です。
7daysは、ホードでもプレイヤー自身が銃を持って、ゾンビの大軍を相手に応戦しますが、こちらはトラップメインとなり、プレイヤーは自分が作り上げたトラップに次々と倒れていくゾンビを眺めるだけとなります、勿論銃も存在しますが、あまり使いません、トラップがメインです。
別ゲーになりますが、影牢シリーズに似ています、あれが好きな人は刺さるのではないかと思います。
僕はトリガーハッピーな性格なので、トラップを使いつつ、銃を乱射してゾンビどもをミンチにするのが好きなので、このゲームはちょっと違うかなと感じました。

自分の好みと少し違いましたが、トラップの種類は豊富ですし、ゾンビもバリエーション豊かです、アップデートもされていますので、これからに期待です。
購入される方は、7daysとは方向性が違うと思って購入しましょう、トラップ大好き、影牢大好きな方は買って損はしません、自分の考えた最高のトラップ迷路でゾンビを駆逐してやりましょう。
",,,,,,0
5,5,76561198050863210,16282,False,5,"不満な点
・探索できる建物が限られておりその建物も一部を除いてほとんどは内部構造が極めて単純かつ画一的で面白みがない
・探索で漁れるオブジェクトが限定的
・武器の種類が極めて少なく配置場所がほとんど固定されているので宝探し的な要素がまったくない
・また武器はよくあるレジェンダリやノーマルのようなランクはなくカスタムで強化することもできない
・探索の目的はひたすら素材集めでしかなく、素材ごとの必要度のバラつきが大きく必要度が高い素材は全然足りず余る素材はやたらと余る
・素材に出現率（レア度）というものはなくそういう点でも探索が面白くない

このゲームは探索しつつレアアイテムを探し自キャラの戦闘力や防御力、あるいはステータスを強化していくという楽しみ方はまったくなく拠点をトラップの配置によって強化して大量のゾンビの襲撃をいかに乗り切るかということに特化しているという点で類似のゲームとの差別化を図っているのだがそのせいでゲームとしての深みやボリューム感を損なってしまっている。

追記
v1.1.0にアップデートしたところ設定言語が何故かハンガリー語になってしまいプロパティでどの言語に変更してもゲームを起動するとハンガリー語でしかプレイできなくなってしまった。
現在開発に問合わせ中だがいまのところ何らの回答もない状況。",,,,,,0
6,6,76561198194939674,5738,False,1,"大変楽しみにしていたVer. 1.1.0.0の大型アップデートが来たので
難易度MAXの伝説でやってみました


結論以前のバージョンに比べ圧倒的に難易度が増し、
電気系統の追加によりクラフトが複雑になり大変マゾいゲームになっているのが現状です
以前も難易度伝説では、ゾンビの耐久値・攻撃力・ウェーブの数などなかなかエグかったのですが
今回のアプデは更にエグいです

建物内も外もゾンビがめちゃくちゃ多いし、とにかく強いので
物資漁りもなかなか捗りません
せめてトラップ以外で強いものがあれば別なのですが、、、


前回までとの違いとして
0.アプデが終わり起動をすると見知らぬ言語設定に
1.初日のウェーブのゾンビの数が倍ぐらい増えている
2.しかも通常ゾンビ以外のゾンビ特殊体2種類が混ざっている
3.アホみたいに引っかかていた木の柵を避け破壊するようになっている
4.トラップを設置するがゾンビの攻撃力が高すぎて修理が間に合わない
5.電気系統のトラップが増えたおかげでクラフトで銅の消費が以前よりも半端ない


あくまで、難易度MAXの比較ですが
おかしかったゲームバランスが更に狂いに狂った感じに仕上がっています


※誰得なのか、電気設備関係は配線が必要になっており
配線には専用アイテムが必須で煩雑になりめちゃくちゃ面倒くさいですｗ
いやもう、シンプルに風車を配置した半径何メートルまでは有効とかで良かったと思います


最後に
まだまだアーリーアクセスということで今後化ける可能性も秘めていると自分は思っています
現段階では手放しに勧められませんが、ゲームバランスの改善（特にリソース周り）・バグ（一度抜けると再起動しないとサーバーに入れなくなるなど）や最適化が進めば名作になるかもしれません、、、


初めてやる方はマルチかつノーマルで始めることを強く勧めます
が、マゾいことが大好きな方は是非伝説でプレイすることをお薦めします（絶望します）",,,,,,0
7,7,76561198291686730,15043,True,0,"2021年6月30日のアプデにより、電化が進みました。
しかし新ゾンビも増えてゾンビ自体の数も多くなり、初日スタートした時点で開始時間が遅くなっているため、難易度は相対的に上がっています。
初心者の方は、中級でも場合によっては苦戦するかもしれません。
カスタムモードが充実しており、街中をうろつくゾンビはもろく少なくしたり、夜中の襲撃ゾンビを増やしたり強くしたりといった調整も可能です(初期値50%になっていますが、多い方なので調整必須。楽にするなら15%以下がオススメ)

1日の昼の時間はのびたので、初日さえ乗り切ってしまえばなんとでもなります。
始めての場合は1回は捨てるつもりで色々やってみて慣れてから、再スタートで拠点構築に乗り出すのがおすすめかな。
初日の時間が少ないので、あまり物色している時間がありません。
また中級でも初日からタイラントが来ますしきちんと罠を作ってないと厳しいです。

電化すると楽になるし色々派手な罠も増えて、難易度自体は上がりましたが楽しさもましています。",,,,,,0
8,8,76561198040054322,6149,True,1,"ある程度慣れればワンパターンに勝てるゲームだったけど、今回大量にアイテムとゾンビが追加されたことで、より狂った世界に没入できます。
イェイ！ゾンビ最高",,,,,,0
9,9,76561198214178112,5740,True,2,今フレンド1人で個人サーバーでプレイ中あと1人募集したいです、DISCORDのIDはHorizon#7344です、よければこちらに連絡してください。初心者も一から教えます、難易度を考慮して通常ゾンビは２０パ体力　波は３５にしております、ご了承ください,,,,,,0
